8084,1962,4,12,5,7179
8085,1962,4,13,6,7180
8086,1962,4,16,2,7183
8087,1962,4,17,3,7184
8088,1962,4,18,4,7185
8089,1962,4,19,5,7186
8090,1962,4,23,2,7190
8091,1962,4,24,3,7191
8092,1962,4,25,4,7192
8093,1962,4,26,5,7193
8094,1962,4,27,6,7194
8095,1962,4,30,2,7197
8096,1962,5,1,3,7198
8097,1962,5,2,4,7199
8098,1962,5,3,5,7200
8099,1962,5,4,6,7201
8100,1962,5,7,2,7204
8101,1962,5,8,3,7205
8102,1962,5,9,4,7206
8103,1962,5,10,5,7207
8104,1962,5,11,6,7208
8105,1962,5,14,2,7211
8106,1962,5,15,3,7212
8107,1962,5,16,4,7213
8108,1962,5,17,5,7214
8109,1962,5,18,6,7215
8110,1962,5,21,2,7218
8111,1962,5,22,3,7219
8112,1962,5,23,4,7220
8113,1962,5,24,5,7221
8114,1962,5,25,6,7222
8115,1962,5,28,2,7225
8116,1962,5,29,3,7226
8117,1962,5,31,5,7228
8118,1962,6,1,6,7229
8119,1962,6,4,2,7232
8120,1962,6,5,3,7233
8121,1962,6,6,4,7234
8122,1962,6,7,5,7235
8123,1962,6,8,6,7236
8124,1962,6,11,2,7239
8125,1962,6,12,3,7240
8126,1962,6,13,4,7241
8127,1962,6,14,5,7242
8128,1962,6,15,6,7243
8129,1962,6,18,2,7246
8130,1962,6,19,3,7247
8131,1962,6,20,4,7248
8132,1962,6,21,5,7249
8133,1962,6,22,6,7250
8134,1962,6,25,2,7253
8135,1962,6,26,3,7254
8136,1962,6,27,4,7255
8137,1962,6,28,5,7256
8138,1962,6,29,6,7257
8139,1962,7,2,2,7260
8140,1962,7,3,3,7261
8141,1962,7,5,5,7263
8142,1962,7,6,6,7264
8143,1962,7,9,2,7267
8144,1962,7,10,3,7268
8145,1962,7,11,4,7269
8146,1962,7,12,5,7270
8147,1962,7,13,6,7271
8148,1962,7,16,2,7274
8149,1962,7,17,3,7275
8150,1962,7,18,4,7276
8151,1962,7,19,5,7277
8152,1962,7,20,6,7278
8153,1962,7,23,2,7281
8154,1962,7,24,3,7282
8155,1962,7,25,4,7283
8156,1962,7,26,5,7284
8157,1962,7,27,6,7285
8158,1962,7,30,2,7288
8159,1962,7,31,3,7289
8160,1962,8,1,4,7290
8161,1962,8,2,5,7291
8162,1962,8,3,6,7292
8163,1962,8,6,2,7295
8164,1962,8,7,3,7296
8165,1962,8,8,4,7297
8166,1962,8,9,5,7298
8167,1962,8,10,6,7299
8168,1962,8,13,2,7302
8169,1962,8,14,3,7303
8170,1962,8,15,4,7304
8171,1962,8,16,5,7305
8172,1962,8,17,6,7306
8173,1962,8,20,2,7309
8174,1962,8,21,3,7310
8175,1962,8,22,4,7311
8176,1962,8,23,5,7312
8177,1962,8,24,6,7313
8178,1962,8,27,2,7316
8179,1962,8,28,3,7317
8180,1962,8,29,4,7318
8181,1962,8,30,5,7319
8182,1962,8,31,6,7320
8183,1962,9,4,3,7324
8184,1962,9,5,4,7325
8185,1962,9,6,5,7326
8186,1962,9,7,6,7327
8187,1962,9,10,2,7330
8188,1962,9,11,3,7331
8189,1962,9,12,4,7332
8190,1962,9,13,5,7333
8191,1962,9,14,6,7334
8192,1962,9,17,2,7337
8193,1962,9,18,3,7338
8194,1962,9,19,4,7339
8195,1962,9,20,5,7340
8196,1962,9,21,6,7341
8197,1962,9,24,2,7344
8198,1962,9,25,3,7345
8199,1962,9,26,4,7346
8200,1962,9,27,5,7347
8201,1962,9,28,6,7348
8202,1962,10,1,2,7351
8203,1962,10,2,3,7352
8204,1962,10,3,4,7353
8205,1962,10,4,5,7354
8206,1962,10,5,6,7355
8207,1962,10,8,2,7358
8208,1962,10,9,3,7359
8209,1962,10,10,4,7360
8210,1962,10,11,5,7361
8211,1962,10,12,6,7362
8212,1962,10,15,2,7365
8213,1962,10,16,3,7366
8214,1962,10,17,4,7367
8215,1962,10,18,5,7368
8216,1962,10,19,6,7369
8217,1962,10,22,2,7372
8218,1962,10,23,3,7373
8219,1962,10,24,4,7374
8220,1962,10,25,5,7375
8221,1962,10,26,6,7376
8222,1962,10,29,2,7379
8223,1962,10,30,3,7380
8224,1962,10,31,4,7381
8225,1962,11,1,5,7382
8226,1962,11,2,6,7383
8227,1962,11,5,2,7386
8228,1962,11,7,4,7388
8229,1962,11,8,5,7389
8230,1962,11,9,6,7390
8231,1962,11,12,2,7393
8232,1962,11,13,3,7394
8233,1962,11,14,4,7395
8234,1962,11,15,5,7396
8235,1962,11,16,6,7397
8236,1962,11,19,2,7400
8237,1962,11,20,3,7401
8238,1962,11,21,4,7402
8239,1962,11,23,6,7404
8240,1962,11,26,2,7407
8241,1962,11,27,3,7408
8242,1962,11,28,4,7409
8243,1962,11,29,5,7410
8244,1962,11,30,6,7411
8245,1962,12,3,2,7414
8246,1962,12,4,3,7415
8247,1962,12,5,4,7416
8248,1962,12,6,5,7417
8249,1962,12,7,6,7418
8250,1962,12,10,2,7421
8251,1962,12,11,3,7422
8252,1962,12,12,4,7423
8253,1962,12,13,5,7424
8254,1962,12,14,6,7425
8255,1962,12,17,2,7428
8256,1962,12,18,3,7429
8257,1962,12,19,4,7430
8258,1962,12,20,5,7431
8259,1962,12,21,6,7432
8260,1962,12,24,2,7435
8261,1962,12,26,4,7437
8262,1962,12,27,5,7438
8263,1962,12,28,6,7439
8264,1962,12,31,2,7442
8265,1963,1,2,4,7444
8266,1963,1,3,5,7445
8267,1963,1,4,6,7446
8268,1963,1,7,2,7449
8269,1963,1,8,3,7450
8270,1963,1,9,4,7451
8271,1963,1,10,5,7452
8272,1963,1,11,6,7453
8273,1963,1,14,2,7456
8274,1963,1,15,3,7457
8275,1963,1,16,4,7458
8276,1963,1,17,5,7459
8277,1963,1,18,6,7460
8278,1963,1,21,2,7463
8279,1963,1,22,3,7464
8280,1963,1,23,4,7465
8281,1963,1,24,5,7466
8282,1963,1,25,6,7467
8283,1963,1,28,2,7470
8284,1963,1,29,3,7471
8285,1963,1,30,4,7472
8286,1963,1,31,5,7473
8287,1963,2,1,6,7474
8288,1963,2,4,2,7477
8289,1963,2,5,3,7478
8290,1963,2,6,4,7479
8291,1963,2,7,5,7480
8292,1963,2,8,6,7481
8293,1963,2,11,2,7484
8294,1963,2,12,3,7485
8295,1963,2,13,4,7486
8296,1963,2,14,5,7487
8297,1963,2,15,6,7488
8298,1963,2,18,2,7491
8299,1963,2,19,3,7492
8300,1963,2,20,4,7493
8301,1963,2,21,5,7494
8302,1963,2,25,2,7498
8303,1963,2,26,3,7499
8304,1963,2,27,4,7500
8305,1963,2,28,5,7501
8306,1963,3,1,6,7502
8307,1963,3,4,2,7505
8308,1963,3,5,3,7506
8309,1963,3,6,4,7507
8310,1963,3,7,5,7508
8311,1963,3,8,6,7509
8312,1963,3,11,2,7512
8313,1963,3,12,3,7513
8314,1963,3,13,4,7514
8315,1963,3,14,5,7515
8316,1963,3,15,6,7516
8317,1963,3,18,2,7519
8318,1963,3,19,3,7520
8319,1963,3,20,4,7521
8320,1963,3,21,5,7522
8321,1963,3,22,6,7523
8322,1963,3,25,2,7526
8323,1963,3,26,3,7527
8324,1963,3,27,4,7528
8325,1963,3,28,5,7529
8326,1963,3,29,6,7530
8327,1963,4,1,2,7533
8328,1963,4,2,3,7534
8329,1963,4,3,4,7535
8330,1963,4,4,5,7536
8331,1963,4,5,6,7537
8332,1963,4,8,2,7540
8333,1963,4,9,3,7541
8334,1963,4,10,4,7542
8335,1963,4,11,5,7543
8336,1963,4,15,2,7547
8337,1963,4,16,3,7548
8338,1963,4,17,4,7549
8339,1963,4,18,5,7550
8340,1963,4,19,6,7551
8341,1963,4,22,2,7554
8342,1963,4,23,3,7555
8343,1963,4,24,4,7556
8344,1963,4,25,5,7557
8345,1963,4,26,6,7558
8346,1963,4,29,2,7561
8347,1963,4,30,3,7562
8348,1963,5,1,4,7563
8349,1963,5,2,5,7564
8350,1963,5,3,6,7565
8351,1963,5,6,2,7568
8352,1963,5,7,3,7569
8353,1963,5,8,4,7570
8354,1963,5,9,5,7571
8355,1963,5,10,6,7572
8356,1963,5,13,2,7575
8357,1963,5,14,3,7576
8358,1963,5,15,4,7577
8359,1963,5,16,5,7578
8360,1963,5,17,6,7579
8361,1963,5,20,2,7582
8362,1963,5,21,3,7583
8363,1963,5,22,4,7584
8364,1963,5,23,5,7585
8365,1963,5,24,6,7586
8366,1963,5,27,2,7589
8367,1963,5,28,3,7590
8368,1963,5,29,4,7591
8369,1963,5,31,6,7593
8370,1963,6,3,2,7596
8371,1963,6,4,3,7597
8372,1963,6,5,4,7598
8373,1963,6,6,5,7599
8374,1963,6,7,6,7600
8375,1963,6,10,2,7603
8376,1963,6,11,3,7604
8377,1963,6,12,4,7605
8378,1963,6,13,5,7606
8379,1963,6,14,6,7607
8380,1963,6,17,2,7610
8381,1963,6,18,3,7611
8382,1963,6,19,4,7612
8383,1963,6,20,5,7613
8384,1963,6,21,6,7614
8385,1963,6,24,2,7617
8386,1963,6,25,3,7618
8387,1963,6,26,4,7619
8388,1963,6,27,5,7620
8389,1963,6,28,6,7621
8390,1963,7,1,2,7624
8391,1963,7,2,3,7625
8392,1963,7,3,4,7626
8393,1963,7,5,6,7628
8394,1963,7,8,2,7631
8395,1963,7,9,3,7632
8396,1963,7,10,4,7633
8397,1963,7,11,5,7634
8398,1963,7,12,6,7635
8399,1963,7,15,2,7638
8400,1963,7,16,3,7639
8401,1963,7,17,4,7640
8402,1963,7,18,5,7641
8403,1963,7,19,6,7642
8404,1963,7,22,2,7645
8405,1963,7,23,3,7646
8406,1963,7,24,4,7647
8407,1963,7,25,5,7648
8408,1963,7,26,6,7649
8409,1963,7,29,2,7652
8410,1963,7,30,3,7653
8411,1963,7,31,4,7654
8412,1963,8,1,5,7655
8413,1963,8,2,6,7656
8414,1963,8,5,2,7659
8415,1963,8,6,3,7660
8416,1963,8,7,4,7661
8417,1963,8,8,5,7662
8418,1963,8,9,6,7663
8419,1963,8,12,2,7666
8420,1963,8,13,3,7667
8421,1963,8,14,4,7668
8422,1963,8,15,5,7669
8423,1963,8,16,6,7670
8424,1963,8,19,2,7673
8425,1963,8,20,3,7674
8426,1963,8,21,4,7675
8427,1963,8,22,5,7676
8428,1963,8,23,6,7677
8429,1963,8,26,2,7680
8430,1963,8,27,3,7681
8431,1963,8,28,4,7682
8432,1963,8,29,5,7683
8433,1963,8,30,6,7684
8434,1963,9,3,3,7688
8435,1963,9,4,4,7689
8436,1963,9,5,5,7690
8437,1963,9,6,6,7691
8438,1963,9,9,2,7694
8439,1963,9,10,3,7695
8440,1963,9,11,4,7696
8441,1963,9,12,5,7697
8442,1963,9,13,6,7698
8443,1963,9,16,2,7701
8444,1963,9,17,3,7702
8445,1963,9,18,4,7703
8446,1963,9,19,5,7704
8447,1963,9,20,6,7705
8448,1963,9,23,2,7708
8449,1963,9,24,3,7709
8450,1963,9,25,4,7710
8451,1963,9,26,5,7711
8452,1963,9,27,6,7712
8453,1963,9,30,2,7715
8454,1963,10,1,3,7716
8455,1963,10,2,4,7717
8456,1963,10,3,5,7718
8457,1963,10,4,6,7719
8458,1963,10,7,2,7722
8459,1963,10,8,3,7723
8460,1963,10,9,4,7724
8461,1963,10,10,5,7725
8462,1963,10,11,6,7726
8463,1963,10,14,2,7729
8464,1963,10,15,3,7730
8465,1963,10,16,4,7731
8466,1963,10,17,5,7732
8467,1963,10,18,6,7733
8468,1963,10,21,2,7736
8469,1963,10,22,3,7737
8470,1963,10,23,4,7738
8471,1963,10,24,5,7739
8472,1963,10,25,6,7740
8473,1963,10,28,2,7743
8474,1963,10,29,3,7744
8475,1963,10,30,4,7745
8476,1963,10,31,5,7746
8477,1963,11,1,6,7747
8478,1963,11,4,2,7750
8479,1963,11,6,4,7752
8480,1963,11,7,5,7753
8481,1963,11,8,6,7754
8482,1963,11,11,2,7757
8483,1963,11,12,3,7758
8484,1963,11,13,4,7759
8485,1963,11,14,5,7760
8486,1963,11,15,6,7761
8487,1963,11,18,2,7764
8488,1963,11,19,3,7765
8489,1963,11,20,4,7766
8490,1963,11,21,5,7767
8491,1963,11,22,6,7768
8492,1963,11,26,3,7772
8493,1963,11,27,4,7773
8494,1963,11,29,6,7775
8495,1963,12,2,2,7778
8496,1963,12,3,3,7779
8497,1963,12,4,4,7780
8498,1963,12,5,5,7781
8499,1963,12,6,6,7782
8500,1963,12,9,2,7785
8501,1963,12,10,3,7786
8502,1963,12,11,4,7787
8503,1963,12,12,5,7788
8504,1963,12,13,6,7789
8505,1963,12,16,2,7792
8506,1963,12,17,3,7793
8507,1963,12,18,4,7794
8508,1963,12,19,5,7795
8509,1963,12,20,6,7796
8510,1963,12,23,2,7799
8511,1963,12,24,3,7800
8512,1963,12,26,5,7802
8513,1963,12,27,6,7803
8514,1963,12,30,2,7806
8515,1963,12,31,3,7807
8516,1964,1,2,5,7809
8517,1964,1,3,6,7810
8518,1964,1,6,2,7813
8519,1964,1,7,3,7814
8520,1964,1,8,4,7815
8521,1964,1,9,5,7816
8522,1964,1,10,6,7817
8523,1964,1,13,2,7820
8524,1964,1,14,3,7821
8525,1964,1,15,4,7822
8526,1964,1,16,5,7823
8527,1964,1,17,6,7824
8528,1964,1,20,2,7827
8529,1964,1,21,3,7828
8530,1964,1,22,4,7829
8531,1964,1,23,5,7830
8532,1964,1,24,6,7831
8533,1964,1,27,2,7834
8534,1964,1,28,3,7835
8535,1964,1,29,4,7836
8536,1964,1,30,5,7837
8537,1964,1,31,6,7838
8538,1964,2,3,2,7841
8539,1964,2,4,3,7842
8540,1964,2,5,4,7843
8541,1964,2,6,5,7844
8542,1964,2,7,6,7845
8543,1964,2,10,2,7848
8544,1964,2,11,3,7849
8545,1964,2,12,4,7850
8546,1964,2,13,5,7851
8547,1964,2,14,6,7852
8548,1964,2,17,2,7855
8549,1964,2,18,3,7856
8550,1964,2,19,4,7857
8551,1964,2,20,5,7858
8552,1964,2,24,2,7862
8553,1964,2,25,3,7863
8554,1964,2,26,4,7864
8555,1964,2,27,5,7865
8556,1964,2,28,6,7866
8557,1964,3,2,2,7869
8558,1964,3,3,3,7870
8559,1964,3,4,4,7871
8560,1964,3,5,5,7872
8561,1964,3,6,6,7873
8562,1964,3,9,2,7876
8563,1964,3,10,3,7877
8564,1964,3,11,4,7878
8565,1964,3,12,5,7879
8566,1964,3,13,6,7880
8567,1964,3,16,2,7883
8568,1964,3,17,3,7884
8569,1964,3,18,4,7885
8570,1964,3,19,5,7886
8571,1964,3,20,6,7887
8572,1964,3,23,2,7890
8573,1964,3,24,3,7891
8574,1964,3,25,4,7892
8575,1964,3,26,5,7893
8576,1964,3,30,2,7897
8577,1964,3,31,3,7898
8578,1964,4,1,4,7899
8579,1964,4,2,5,7900
8580,1964,4,3,6,7901
8581,1964,4,6,2,7904
8582,1964,4,7,3,7905
8583,1964,4,8,4,7906
8584,1964,4,9,5,7907
8585,1964,4,10,6,7908
8586,1964,4,13,2,7911
8587,1964,4,14,3,7912
8588,1964,4,15,4,7913
8589,1964,4,16,5,7914
8590,1964,4,17,6,7915
8591,1964,4,20,2,7918
8592,1964,4,21,3,7919
8593,1964,4,22,4,7920
8594,1964,4,23,5,7921
8595,1964,4,24,6,7922
8596,1964,4,27,2,7925
8597,1964,4,28,3,7926
8598,1964,4,29,4,7927
8599,1964,4,30,5,7928
8600,1964,5,1,6,7929
8601,1964,5,4,2,7932
8602,1964,5,5,3,7933
8603,1964,5,6,4,7934
8604,1964,5,7,5,7935
8605,1964,5,8,6,7936
8606,1964,5,11,2,7939
8607,1964,5,12,3,7940
8608,1964,5,13,4,7941
8609,1964,5,14,5,7942
8610,1964,5,15,6,7943
8611,1964,5,18,2,7946
8612,1964,5,19,3,7947
8613,1964,5,20,4,7948
8614,1964,5,21,5,7949
8615,1964,5,22,6,7950
8616,1964,5,25,2,7953
8617,1964,5,26,3,7954
8618,1964,5,27,4,7955
8619,1964,5,28,5,7956
8620,1964,6,1,2,7960
8621,1964,6,2,3,7961
8622,1964,6,3,4,7962
8623,1964,6,4,5,7963
8624,1964,6,5,6,7964
8625,1964,6,8,2,7967
8626,1964,6,9,3,7968
8627,1964,6,10,4,7969
8628,1964,6,11,5,7970
8629,1964,6,12,6,7971
8630,1964,6,15,2,7974
8631,1964,6,16,3,7975
8632,1964,6,17,4,7976
8633,1964,6,18,5,7977
8634,1964,6,19,6,7978
8635,1964,6,22,2,7981
8636,1964,6,23,3,7982
8637,1964,6,24,4,7983
8638,1964,6,25,5,7984
8639,1964,6,26,6,7985
8640,1964,6,29,2,7988
8641,1964,6,30,3,7989
8642,1964,7,1,4,7990
8643,1964,7,2,5,7991
8644,1964,7,6,2,7995
8645,1964,7,7,3,7996
8646,1964,7,8,4,7997
8647,1964,7,9,5,7998
8648,1964,7,10,6,7999
8649,1964,7,13,2,8002
8650,1964,7,14,3,8003
8651,1964,7,15,4,8004
8652,1964,7,16,5,8005
8653,1964,7,17,6,8006
8654,1964,7,20,2,8009
8655,1964,7,21,3,8010
8656,1964,7,22,4,8011
8657,1964,7,23,5,8012
8658,1964,7,24,6,8013
8659,1964,7,27,2,8016
8660,1964,7,28,3,8017
8661,1964,7,29,4,8018
8662,1964,7,30,5,8019
8663,1964,7,31,6,8020
8664,1964,8,3,2,8023
8665,1964,8,4,3,8024
8666,1964,8,5,4,8025
8667,1964,8,6,5,8026
8668,1964,8,7,6,8027
8669,1964,8,10,2,8030
8670,1964,8,11,3,8031
8671,1964,8,12,4,8032
8672,1964,8,13,5,8033
8673,1964,8,14,6,8034
8674,1964,8,17,2,8037
8675,1964,8,18,3,8038
8676,1964,8,19,4,8039
8677,1964,8,20,5,8040
8678,1964,8,21,6,8041
8679,1964,8,24,2,8044
8680,1964,8,25,3,8045
8681,1964,8,26,4,8046
8682,1964,8,27,5,8047
8683,1964,8,28,6,8048
8684,1964,8,31,2,8051
8685,1964,9,1,3,8052
8686,1964,9,2,4,8053
8687,1964,9,3,5,8054
8688,1964,9,4,6,8055
8689,1964,9,8,3,8059
8690,1964,9,9,4,8060
8691,1964,9,10,5,8061
8692,1964,9,11,6,8062
8693,1964,9,14,2,8065
8694,1964,9,15,3,8066
8695,1964,9,16,4,8067
8696,1964,9,17,5,8068
8697,1964,9,18,6,8069
8698,1964,9,21,2,8072
8699,1964,9,22,3,8073
8700,1964,9,23,4,8074
8701,1964,9,24,5,8075
8702,1964,9,25,6,8076
8703,1964,9,28,2,8079
8704,1964,9,29,3,8080
8705,1964,9,30,4,8081
8706,1964,10,1,5,8082
8707,1964,10,2,6,8083
8708,1964,10,5,2,8086
8709,1964,10,6,3,8087
8710,1964,10,7,4,8088
8711,1964,10,8,5,8089
8712,1964,10,9,6,8090
8713,1964,10,12,2,8093
8714,1964,10,13,3,8094
8715,1964,10,14,4,8095
8716,1964,10,15,5,8096
8717,1964,10,16,6,8097
8718,1964,10,19,2,8100
8719,1964,10,20,3,8101
8720,1964,10,21,4,8102
8721,1964,10,22,5,8103
8722,1964,10,23,6,8104
8723,1964,10,26,2,8107
8724,1964,10,27,3,8108
8725,1964,10,28,4,8109
8726,1964,10,29,5,8110
8727,1964,10,30,6,8111
8728,1964,11,2,2,8114
8729,1964,11,4,4,8116
8730,1964,11,5,5,8117
8731,1964,11,6,6,8118
8732,1964,11,9,2,8121
8733,1964,11,10,3,8122
8734,1964,11,11,4,8123
8735,1964,11,12,5,8124
8736,1964,11,13,6,8125
8737,1964,11,16,2,8128
8738,1964,11,17,3,8129
8739,1964,11,18,4,8130
8740,1964,11,19,5,8131
8741,1964,11,20,6,8132
8742,1964,11,23,2,8135
8743,1964,11,24,3,8136
8744,1964,11,25,4,8137
8745,1964,11,27,6,8139
8746,1964,11,30,2,8142
8747,1964,12,1,3,8143
8748,1964,12,2,4,8144
8749,1964,12,3,5,8145
8750,1964,12,4,6,8146
8751,1964,12,7,2,8149
8752,1964,12,8,3,8150
8753,1964,12,9,4,8151
8754,1964,12,10,5,8152
8755,1964,12,11,6,8153
8756,1964,12,14,2,8156
8757,1964,12,15,3,8157
8758,1964,12,16,4,8158
8759,1964,12,17,5,8159
8760,1964,12,18,6,8160
8761,1964,12,21,2,8163
8762,1964,12,22,3,8164
8763,1964,12,23,4,8165
8764,1964,12,24,5,8166
8765,1964,12,28,2,8170
8766,1964,12,29,3,8171
8767,1964,12,30,4,8172
8768,1964,12,31,5,8173
8769,1965,1,4,2,8177
8770,1965,1,5,3,8178
8771,1965,1,6,4,8179
8772,1965,1,7,5,8180
8773,1965,1,8,6,8181
8774,1965,1,11,2,8184
8775,1965,1,12,3,8185
8776,1965,1,13,4,8186
8777,1965,1,14,5,8187
8778,1965,1,15,6,8188
8779,1965,1,18,2,8191
8780,1965,1,19,3,8192
8781,1965,1,20,4,8193
8782,1965,1,21,5,8194
8783,1965,1,22,6,8195
8784,1965,1,25,2,8198
8785,1965,1,26,3,8199
8786,1965,1,27,4,8200
8787,1965,1,28,5,8201
8788,1965,1,29,6,8202
8789,1965,2,1,2,8205
8790,1965,2,2,3,8206
8791,1965,2,3,4,8207
8792,1965,2,4,5,8208
8793,1965,2,5,6,8209
8794,1965,2,8,2,8212
8795,1965,2,9,3,8213
8796,1965,2,10,4,8214
8797,1965,2,11,5,8215
8798,1965,2,12,6,8216
8799,1965,2,15,2,8219
8800,1965,2,16,3,8220
8801,1965,2,17,4,8221
8802,1965,2,18,5,8222
8803,1965,2,19,6,8223
8804,1965,2,23,3,8227
8805,1965,2,24,4,8228
8806,1965,2,25,5,8229
8807,1965,2,26,6,8230
8808,1965,3,1,2,8233
8809,1965,3,2,3,8234
8810,1965,3,3,4,8235
8811,1965,3,4,5,8236
8812,1965,3,5,6,8237
8813,1965,3,8,2,8240
8814,1965,3,9,3,8241
8815,1965,3,10,4,8242
8816,1965,3,11,5,8243
8817,1965,3,12,6,8244
8818,1965,3,15,2,8247
8819,1965,3,16,3,8248
8820,1965,3,17,4,8249
8821,1965,3,18,5,8250
8822,1965,3,19,6,8251
8823,1965,3,22,2,8254
8824,1965,3,23,3,8255
8825,1965,3,24,4,8256
8826,1965,3,25,5,8257
8827,1965,3,26,6,8258
8828,1965,3,29,2,8261
8829,1965,3,30,3,8262
8830,1965,3,31,4,8263
8831,1965,4,1,5,8264
8832,1965,4,2,6,8265
8833,1965,4,5,2,8268
8834,1965,4,6,3,8269
8835,1965,4,7,4,8270
8836,1965,4,8,5,8271
8837,1965,4,9,6,8272
8838,1965,4,12,2,8275
8839,1965,4,13,3,8276
8840,1965,4,14,4,8277
8841,1965,4,15,5,8278
8842,1965,4,19,2,8282
8843,1965,4,20,3,8283
8844,1965,4,21,4,8284
8845,1965,4,22,5,8285
8846,1965,4,23,6,8286
8847,1965,4,26,2,8289
8848,1965,4,27,3,8290
8849,1965,4,28,4,8291
8850,1965,4,29,5,8292
8851,1965,4,30,6,8293
8852,1965,5,3,2,8296
8853,1965,5,4,3,8297
8854,1965,5,5,4,8298
8855,1965,5,6,5,8299
8856,1965,5,7,6,8300
8857,1965,5,10,2,8303
8858,1965,5,11,3,8304
8859,1965,5,12,4,8305
8860,1965,5,13,5,8306
8861,1965,5,14,6,8307
8862,1965,5,17,2,8310
8863,1965,5,18,3,8311
8864,1965,5,19,4,8312
8865,1965,5,20,5,8313
8866,1965,5,21,6,8314
8867,1965,5,24,2,8317
8868,1965,5,25,3,8318
8869,1965,5,26,4,8319
8870,1965,5,27,5,8320
8871,1965,5,28,6,8321
8872,1965,6,1,3,8325
8873,1965,6,2,4,8326
8874,1965,6,3,5,8327
8875,1965,6,4,6,8328
8876,1965,6,7,2,8331
8877,1965,6,8,3,8332
8878,1965,6,9,4,8333
8879,1965,6,10,5,8334
8880,1965,6,11,6,8335
8881,1965,6,14,2,8338
8882,1965,6,15,3,8339
8883,1965,6,16,4,8340
8884,1965,6,17,5,8341
8885,1965,6,18,6,8342
8886,1965,6,21,2,8345
8887,1965,6,22,3,8346
8888,1965,6,23,4,8347
8889,1965,6,24,5,8348
8890,1965,6,25,6,8349
8891,1965,6,28,2,8352
8892,1965,6,29,3,8353
8893,1965,6,30,4,8354
8894,1965,7,1,5,8355
8895,1965,7,2,6,8356
8896,1965,7,6,3,8360
8897,1965,7,7,4,8361
8898,1965,7,8,5,8362
8899,1965,7,9,6,8363
8900,1965,7,12,2,8366
8901,1965,7,13,3,8367
8902,1965,7,14,4,8368
8903,1965,7,15,5,8369
8904,1965,7,16,6,8370
8905,1965,7,19,2,8373
8906,1965,7,20,3,8374
8907,1965,7,21,4,8375
8908,1965,7,22,5,8376
8909,1965,7,23,6,8377
8910,1965,7,26,2,8380
8911,1965,7,27,3,8381
8912,1965,7,28,4,8382
8913,1965,7,29,5,8383
8914,1965,7,30,6,8384
8915,1965,8,2,2,8387
8916,1965,8,3,3,8388
8917,1965,8,4,4,8389
8918,1965,8,5,5,8390
8919,1965,8,6,6,8391
8920,1965,8,9,2,8394
8921,1965,8,10,3,8395
8922,1965,8,11,4,8396
8923,1965,8,12,5,8397
8924,1965,8,13,6,8398
8925,1965,8,16,2,8401
8926,1965,8,17,3,8402
8927,1965,8,18,4,8403
8928,1965,8,19,5,8404
8929,1965,8,20,6,8405
8930,1965,8,23,2,8408
8931,1965,8,24,3,8409
8932,1965,8,25,4,8410
8933,1965,8,26,5,8411
8934,1965,8,27,6,8412
8935,1965,8,30,2,8415
8936,1965,8,31,3,8416
8937,1965,9,1,4,8417
8938,1965,9,2,5,8418
8939,1965,9,3,6,8419
8940,1965,9,7,3,8423
8941,1965,9,8,4,8424
8942,1965,9,9,5,8425
8943,1965,9,10,6,8426
8944,1965,9,13,2,8429
8945,1965,9,14,3,8430
