701,5979,164,102
702,5982,181,168
703,5985,140,142
704,5986,142,142
705,5987,141,142
706,5990,152,142
707,5991,141,109
708,5992,141,109
709,5999,103,135
710,6004,176,139
711,6005,164,139
712,6008,105,167
713,6011,173,163
714,6012,140,163
715,6013,124,163
716,6014,140,163
717,6015,137,150
718,6016,144,150
719,6020,121,147
720,6022,145,151
721,6025,192,150
722,6026,148,139
723,6029,134,142
724,6032,171,171
725,6040,103,132
726,6041,103,132
727,6043,190,114
728,6044,183,114
729,6045,190,114
730,6047,115,142
731,6048,145,142
732,6054,159,150
733,6055,152,147
734,6056,142,163
735,6065,171,164
736,6066,106,168
737,6072,109,121
738,6073,103,132
739,6074,161,142
740,6075,161,142
741,6076,161,142
742,6077,109,120
743,6078,127,163
744,6079,116,163
745,6080,122,173
746,6081,189,154
747,6082,103,132
748,6083,103,132
749,6084,103,135
750,6091,159,109
751,6092,138,109
752,6095,189,154
753,6096,123,142
754,6098,161,150
755,6099,191,167
756,6107,183,154
757,6108,183,154
758,6110,183,154
759,6112,190,154
760,6113,190,154
761,6114,190,154
762,6117,152,147
763,6118,111,151
764,6119,146,110
765,6121,143,117
766,6129,168,135
767,6134,190,114
768,6135,152,164
769,6137,190,114
770,6138,183,114
771,6143,183,154
772,6144,183,154
773,6145,183,154
774,6147,152,139
775,6148,152,139
776,6159,119,167
777,6177,119,110
778,6181,164,132
779,6182,121,132
780,6186,183,154
781,6187,190,154
782,6198,152,142
783,6199,140,142
784,6201,190,154
785,6202,190,154
786,6203,190,154
787,6204,190,154
788,6205,152,142
789,6208,145,164
790,6218,196,164
791,6226,106,168
792,6228,196,151
793,6229,192,135
794,6230,115,135
795,6231,115,135
796,6232,104,165
797,6237,135,108
798,6248,143,132
799,6256,182,113
800,6258,190,167
801,6259,134,117
802,6260,143,132
803,6261,146,100
804,6262,190,114
805,6263,119,167
806,6264,190,114
807,6270,194,105
808,6272,125,100
809,6276,118,147
810,6277,164,132
811,6279,143,132
812,6285,189,113
813,6288,170,163
814,6289,136,163
815,6290,137,163
816,6293,118,173
817,6294,189,105
818,6295,182,105
819,6296,189,105
820,6297,182,105
821,6298,189,105
822,6299,182,105
823,6300,191,105
824,6301,191,105
825,6302,105,168
826,6303,134,117
827,6308,119,102
828,6309,134,147
829,6312,146,105
830,6313,152,142
831,6315,150,171
832,6316,149,171
833,6317,151,171
834,6318,174,171
835,6319,173,171
836,6320,175,171
837,6321,140,171
838,6322,141,171
839,6323,142,171
840,6324,116,117
841,6325,164,164
842,6328,115,150
843,6338,172,173
844,6344,103,142
845,6345,152,142
846,6346,143,142
847,6347,183,167
848,6352,148,110
849,6361,103,147
850,6375,109,122
851,6377,176,100
852,6382,164,147
853,6386,130,171
854,6390,121,132
855,6394,164,132
856,6396,152,142
857,6398,152,132
858,6401,194,107
859,6403,119,167
860,6416,190,105
861,6417,190,105
862,6418,190,105
863,6419,190,105
864,6420,194,110
865,6421,194,110
866,6422,194,110
867,6423,194,110
868,6424,194,110
869,6425,194,110
870,6426,132,100
871,6428,194,167
872,6430,123,151
873,6431,168,151
874,6432,136,142
875,6433,109,125
876,6437,183,114
877,6438,116,135
878,6439,149,135
879,6440,149,135
880,6441,173,135
881,6442,190,114
882,6443,140,161
883,6448,148,154
884,6460,123,151
885,6465,194,154
886,6466,194,154
887,6467,147,173
888,6469,168,163
889,6470,149,163
890,6471,109,119
891,6476,132,135
892,6485,102,100
893,6487,149,161
894,6488,131,164
895,6489,110,164
896,6490,135,164
897,6494,124,171
898,6497,143,132
899,6508,182,154
900,6512,166,132
901,6513,180,129
902,6514,109,161
903,6515,118,164
904,6516,116,164
905,6520,152,132
906,6521,101,151
907,6523,146,110
908,6526,118,173
909,6528,164,132
910,6530,113,139
911,6532,182,154
912,6533,196,113
913,6534,189,113
914,6536,189,113
915,6537,182,114
916,6538,182,114
917,6539,182,114
918,6540,196,113
919,6545,182,154
920,6555,182,154
921,6556,182,154
922,6557,115,164
923,6566,133,164
924,6567,189,154
925,6568,152,147
926,6570,189,154
927,6575,143,129
928,6579,143,129
929,6580,175,129
930,6581,150,129
931,6582,166,129
932,6583,174,129
933,6584,175,129
934,6587,105,105
935,6588,109,105
936,6589,104,105
937,6590,104,105
938,6591,107,105
939,6592,106,105
940,6593,104,105
941,6594,103,129
942,6595,107,105
943,6596,104,105
944,6597,107,105
945,6598,107,105
946,6599,104,105
947,6600,107,105
948,6601,106,105
949,6602,106,105
950,6604,152,129
951,6606,139,129
952,6607,192,147
953,6608,153,167
954,6611,105,105
955,6612,104,105
956,6614,104,105
957,6619,120,139
958,6621,149,151
959,6622,142,151
960,6625,112,129
961,6632,118,147
962,6633,140,129
963,6638,196,142
964,6640,196,142
965,6643,190,167
966,6644,190,114
967,6645,183,114
968,6649,164,132
969,6654,143,112
970,6655,124,112
971,6656,116,112
972,6657,152,112
973,6658,139,112
974,6659,197,132
975,6662,168,139
976,6664,190,114
977,6665,190,114
978,6668,141,151
979,6669,142,151
980,6671,192,142
981,6672,132,150
982,6675,196,100
983,6676,176,100
984,6681,140,100
985,6683,180,129
986,6684,124,100
987,6687,189,105
988,6688,182,105
989,6689,139,153
990,6690,160,147
991,6691,155,154
992,6692,196,173
993,6693,138,163
994,6711,116,117
995,6713,182,114
996,6716,134,117
997,6720,116,142
998,6721,194,105
999,6724,148,156
1000,6725,148,156
1001,6728,148,156
1002,6729,148,156
1003,6731,115,151
1004,6732,106,161
1005,6734,104,165
1006,6735,194,105
1007,6737,104,165
1008,6738,104,165
1009,6739,148,110
1010,6740,164,130
1011,6741,136,130
1012,6742,118,151
1013,6743,136,130
1014,6745,135,164
1015,6746,131,164
1016,6747,180,164
1017,6748,172,135
1018,6749,194,154
1019,6750,194,154
1020,6752,149,100
1021,6753,184,154
1022,6754,181,154
1023,6759,99,110
1024,6760,99,110
1025,6762,99,110
1026,6763,99,110
1027,6765,197,142
1028,6766,116,142
1029,6768,118,142
1030,6769,142,163
1031,6771,131,161
1032,6777,123,151
1033,6778,123,151
1034,6779,123,151
1035,6780,123,151
1036,6786,182,113
1037,6787,182,113
1038,6792,107,168
1039,6799,167,142
1040,6806,171,164
1041,6807,170,164
1042,6811,152,132
1043,6812,149,114
1044,6818,141,161
1045,6830,140,114
1046,6831,191,154
1047,6832,197,142
1048,6833,116,151
1049,6834,103,142
1050,6835,152,142
1051,6836,124,151
1052,6838,116,142
1053,6839,143,142
1054,6841,152,142
1055,6843,152,142
1056,6844,152,142
1057,6845,152,142
1058,6846,152,142
1059,6847,152,142
1060,6848,196,154
1061,6855,120,142
1062,6857,164,142
1063,6858,121,142
1064,6859,121,142
1065,6860,164,142
1066,6861,166,142
1067,6862,134,142
1068,6868,181,110
1069,6869,181,110
1070,6871,195,132
1071,6873,184,110
1072,6874,184,110
1073,6875,166,142
1074,6876,116,142
1075,6877,134,142
1076,6878,180,142
1077,6879,116,142
1078,6880,116,142
1079,6884,120,147
1080,6886,138,142
1081,6887,129,129
1082,6888,152,129
1083,6889,115,142
1084,6892,116,142
1085,6893,152,129
1086,6894,116,129
1087,6895,152,129
1088,6896,115,142
1089,6897,137,142
1090,6898,115,142
1091,6901,115,142
1092,6902,152,129
1093,6906,117,142
1094,6907,116,142
1095,6908,116,151
1096,6909,103,129
1097,6910,137,142
1098,6911,126,151
1099,6915,152,129
1100,6916,116,164
1101,6917,103,129
1102,6919,138,150
1103,6922,197,164
1104,6927,118,173
1105,6936,152,147
1106,6937,141,114
1107,6938,190,167
1108,6951,104,165
1109,6953,115,135
1110,6954,115,135
1111,6955,115,135
1112,6961,182,154
1113,6966,118,142
1114,6967,196,142
1115,6968,196,147
1116,6970,196,142
1117,6971,111,142
1118,6973,132,164
1119,6975,132,147
1120,6985,118,142
1121,7000,195,164
1122,7001,195,164
1123,7002,132,142
1124,7003,132,142
1125,7004,195,164
1126,7015,195,104
1127,7017,132,135
1128,7018,132,135
1129,7024,103,161
1130,7027,104,168
1131,7033,132,135
1132,7034,118,147
1133,7035,196,150
1134,7038,190,167
1135,7039,190,167
1136,7040,154,100
1137,7041,196,154
1138,7046,141,101
1139,7047,140,132
1140,7050,190,167
1141,7051,100,127
1142,7054,118,164
1143,7055,115,164
1144,7056,153,138
1145,7057,120,129
1146,7068,197,100
1147,7069,191,154
1148,7070,190,154
1149,7071,183,154
1150,7072,142,102
1151,7074,191,154
1152,7075,174,151
1153,7077,191,154
1154,7078,167,147
1155,7092,119,167
1156,7098,141,138
1157,7106,154,129
1158,7107,180,129
1159,7108,146,100
1160,7111,116,117
1161,7112,116,117
1162,7120,146,129
1163,7122,116,142
1164,7125,140,100
1165,7144,124,130
1166,7145,116,130
1167,7152,148,139
1168,7162,192,130
1169,7171,116,117
1170,7182,116,142
1171,7187,140,164
1172,7189,142,164
1173,7202,101,136
1174,7220,121,155
1175,7225,146,151
1176,7234,148,154
1177,7239,142,130
1178,7240,142,130
1179,7241,142,130
1180,7247,154,100
1181,7254,119,132
1182,7274,142,127
1183,7290,153,147
1184,7291,156,150
1185,7292,167,129
1186,7294,119,127
1187,7295,172,135
1188,7297,151,151
1189,7299,175,151
1190,7301,142,164
1191,7302,173,164
1192,7307,146,102
1193,7308,153,154
1194,7316,151,132
1195,7321,171,100
1196,7325,161,142
1197,7331,165,147
1198,7342,152,132
1199,7343,152,132
1200,7345,101,164
1201,7350,190,114
1202,7352,190,114
1203,7358,126,130
1204,7359,126,130
1205,7360,126,130
1206,7366,142,142
1207,7367,173,142
1208,7368,141,142
1209,7369,140,142
1210,7370,142,142
1211,7373,171,142
1212,7374,115,142
1213,7375,115,142
1214,7376,115,142
1215,7395,118,151
1216,7402,151,106
1217,7420,165,154
1218,7428,136,164
1219,7429,197,164
1220,7432,150,102
1221,7437,160,112
1222,7438,193,112
1223,7452,152,142
1224,7456,132,151
1225,7457,140,137
1226,7458,146,102
1227,7459,146,102
1228,7465,152,147
1229,7466,190,114
1230,7479,126,102
1231,7485,173,164
1232,7486,171,142
1233,7487,171,142
1234,7488,115,142
1235,7489,115,142
1236,7492,115,135
1237,7493,115,135
1238,7503,103,144
1239,7523,173,146
1240,7527,147,129
1241,7530,119,132
1242,7542,105,142
1243,7545,173,163
1244,7546,142,163
1245,7547,127,163
1246,7548,116,163
1247,7549,126,163
1248,7550,142,163
1249,7577,132,135
1250,7578,132,135
1251,7595,166,112
1252,7596,122,112
1253,7597,152,112
1254,7599,142,159
1255,7604,183,114
1256,7605,190,114
1257,7606,192,142
1258,7615,197,130
1259,7618,196,102
1260,7622,103,151
1261,7626,140,154
1262,7628,192,164
1263,7631,150,158
1264,7638,132,142
1265,7639,171,142
1266,7647,110,128
1267,7648,112,128
1268,7649,120,128
1269,7650,131,128
1270,7651,135,128
1271,7652,164,128
1272,7653,123,128
1273,7654,113,128
1274,7655,180,128
1275,7656,193,128
1276,7671,119,102
1277,7674,170,131
1278,7677,103,112
1279,7682,130,130
1280,7687,116,132
1281,7699,165,154
1282,7700,152,132
1283,7709,118,154
1284,7718,129,106
1285,7720,116,164
1286,7735,192,142
1287,7743,156,173
1288,7755,142,164
1289,7756,141,164
1290,7757,142,164
1291,7759,133,147
1292,7762,192,100
1293,7763,151,151
1294,7769,190,114
1295,7773,196,150
1296,7774,171,150
1297,7775,116,147
1298,7776,126,147
1299,7777,116,147
1300,7778,125,147
1301,7781,119,114
1302,7782,124,112
1303,7783,152,112
1304,7784,152,112
1305,7801,170,142
1306,7802,170,173
1307,7808,139,142
1308,7816,159,142
1309,7823,109,100
1310,7824,109,100
1311,7831,124,142
1312,7834,152,142
1313,7837,152,142
1314,7838,140,102
1315,7840,126,142
1316,7841,129,142
1317,7845,136,164
1318,7847,152,137
1319,7848,103,144
1320,7858,124,132
1321,7859,173,132
1322,7862,129,106
1323,7865,196,164
1324,7891,197,154
1325,7893,116,102
1326,7908,139,173
1327,7909,139,173
1328,7910,139,173
1329,7912,139,173
1330,7916,184,114
1331,7937,197,115
1332,7938,138,142
1333,7943,103,112
1334,7944,152,142
1335,7945,152,142
1336,7946,167,151
1337,7951,115,112
1338,7953,122,173
1339,7955,125,173
1340,7965,139,173
1341,7976,109,149
1342,7987,103,112
1343,7996,132,142
1344,7999,115,142
1345,8003,166,142
1346,8004,171,142
1347,8005,139,142
1348,8006,124,164
1349,8007,197,164
1350,8009,122,142
1351,8010,116,164
1352,8012,122,164
1353,8013,190,114
1354,8018,140,142
1355,8019,122,142
1356,8020,117,142
1357,8021,138,142
1358,8025,152,164
1359,8026,152,164
1360,8027,152,164
1361,8028,152,164
1362,8029,152,164
1363,8030,139,164
1364,8038,197,143
1365,8039,115,142
1366,8083,168,142
1367,8088,121,102
1368,8108,103,147
1369,8119,190,114
1370,8120,190,114
1371,8124,197,100
1372,8138,141,114
1373,8148,132,154
1374,8149,165,154
1375,8153,189,114
1376,8158,159,142
1377,8160,124,154
1378,8163,100,172
1379,8164,197,172
1380,8165,197,172
1381,8166,197,172
1382,8167,197,172
1383,8168,197,172
1384,8169,197,172
1385,8170,195,172
1386,8171,195,172
1387,8172,197,172
1388,8179,146,129
1389,8181,149,164
1390,8189,140,169
1391,8191,115,135
1392,8192,132,135
1393,8193,132,135
1394,8198,152,164
1395,8199,152,164
1396,8200,103,164
1397,8202,115,135
1398,8206,142,166
1399,8216,116,142
1400,8219,116,135
1401,8221,150,103
1402,8222,180,103
1403,8232,119,140
1404,8236,141,162
1405,8243,147,154
1406,8245,128,158
1407,8247,155,154
1408,8248,138,128
1409,8249,115,128
1410,8250,171,128
1411,8262,105,142
1412,8263,116,142
1413,8272,151,170
1414,8275,195,132
1415,8276,154,132
1416,8286,131,103
1417,8287,140,103
1418,8292,195,106
1419,8294,122,102
1420,8305,124,143
1421,8310,118,147
1422,8316,180,155
1423,8343,116,126
1424,8359,118,132
1425,8365,197,164
1426,8371,118,144
1427,8373,194,167
1428,8374,115,142
1429,8377,119,110
1430,8378,197,142
1431,8379,155,106
1432,8395,122,112
1433,8396,126,170
1434,8400,155,157
1435,8402,140,151
1436,8405,116,173
1437,8406,131,102
1438,8407,100,148
1439,8408,116,143
1440,8409,190,114
1441,8410,190,114
1442,8411,190,114
1443,8412,190,114
1444,8418,124,142
1445,8421,140,118
1446,8422,173,118
1447,8423,124,142
1448,8432,197,159
1449,8433,122,118
1450,8434,140,118
1451,8435,146,156
1452,8439,149,154
1453,8440,173,154
1454,8441,140,164
1455,8444,168,128
1456,8447,197,135
1457,8449,190,154
1458,8450,183,154
1459,8451,183,154
1460,8452,190,154
1461,8453,116,144
1462,8455,101,100
1463,8456,165,160
1464,8457,106,134
1465,8459,138,164
1466,8461,165,142
1467,8462,140,104
1468,8463,116,145
1469,8464,124,145
1470,8465,140,145
1471,8466,165,112
1472,8467,122,173
1473,8468,165,112
1474,8469,165,112
1475,8470,161,142
1476,8476,140,114
1477,8477,151,114
1478,8478,175,114
1479,8479,103,111
1480,8480,171,142
1481,8481,115,142
1482,8482,115,142
1483,8483,115,142
1484,8484,115,142
1485,8485,115,142
1486,8486,115,142
1487,8493,148,139
1488,8494,146,139
1489,8495,197,145
1490,8499,121,102
1491,8501,197,112
1492,8502,168,112
1493,8503,141,141
1494,8504,139,173
1495,8505,140,151
1496,8508,140,164
